Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE125,DEBE125,SPO.DE_DEBE125_PM2_dataGroup1,SPP.DE_DEBE125_PM2_automatic_light-scat_Duration-1hour,SAM.DE_DEBE125_2,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.6200000000,µg/m3,2021-04-16 00:00:00 +01:00,2021-04-16 01:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE125,DEBE125,SPO.DE_DEBE125_PM2_dataGroup1,SPP.DE_DEBE125_PM2_automatic_light-scat_Duration-1hour,SAM.DE_DEBE125_2,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.3700000000,µg/m3,2021-04-16 01:00:00 +01:00,2021-04-16 02:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE125,DEBE125,SPO.DE_DEBE125_PM2_dataGroup1,SPP.DE_DEBE125_PM2_automatic_light-scat_Duration-1hour,SAM.DE_DEBE125_2,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.1600000000,µg/m3,2021-04-16 02:00:00 +01:00,2021-04-16 03:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE125,DEBE125,SPO.DE_DEBE125_PM2_dataGroup1,SPP.DE_DEBE125_PM2_automatic_light-scat_Duration-1hour,SAM.DE_DEBE125_2,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.1000000000,µg/m3,2021-04-16 03:00:00 +01:00,2021-04-16 04:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE125,DEBE125,SPO.DE_DEBE125_PM2_dataGroup1,SPP.DE_DEBE125_PM2_automatic_light-scat_Duration-1hour,SAM.DE_DEBE125_2,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.3300000000,µg/m3,2021-04-16 04:00:00 +01:00,2021-04-16 05:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE125,DEBE125,SPO.DE_DEBE125_PM2_dataGroup1,SPP.DE_DEBE125_PM2_automatic_light-scat_Duration-1hour,SAM.DE_DEBE125_2,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.9400000000,µg/m3,2021-04-16 05:00:00 +01:00,2021-04-16 06:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE125,DEBE125,SPO.DE_DEBE125_PM2_dataGroup1,SPP.DE_DEBE125_PM2_automatic_light-scat_Duration-1hour,SAM.DE_DEBE125_2,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.2600000000,µg/m3,2021-04-16 06:00:00 +01:00,2021-04-16 07:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE125,DEBE125,SPO.DE_DEBE125_PM2_dataGroup1,SPP.DE_DEBE125_PM2_automatic_light-scat_Duration-1hour,SAM.DE_DEBE125_2,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.1900000000,µg/m3,2021-04-16 07:00:00 +01:00,2021-04-16 08:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE125,DEBE125,SPO.DE_DEBE125_PM2_dataGroup1,SPP.DE_DEBE125_PM2_automatic_light-scat_Duration-1hour,SAM.DE_DEBE125_2,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.5900000000,µg/m3,2021-04-16 08:00:00 +01:00,2021-04-16 09:00:00 +01:00,1,3
DE,http://gdi.uba.de/arcgis/rest/services/inspire/DE.UBA.AQD,NET.DE_BE,STA.DE_DEBE125,DEBE125,SPO.DE_DEBE125_PM2_dataGroup1,SPP.DE_DEBE125_PM2_automatic_light-scat_Duration-1hour,SAM.DE_DEBE125_2,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.3800000000,µg/m3,2021-04-16 09:00:00 +01:00,2021-04-16 10:00:00 +01:00,1,3
