timestamp,pm25,pm10
1619624145,3.7,8.8
1619624444,3.7,9.8
1619624745,3.3,11.9
1619625044,3.0,6.6
1619625344,2.7,5.6
1619625645,2.7,4.0
1619625944,2.5,4.4
1619626244,2.9,5.5
1619626545,2.7,4.8
1619626844,2.3,3.6
1619627145,2.4,4.5
1619627444,2.6,4.6
1619627744,2.3,4.1
1619628045,2.6,4.0
1619628344,2.6,3.7
1619628644,2.3,4.2
1619628945,2.6,5.4
1619629244,2.4,3.2
1619629544,2.4,4.4
1619629844,2.1,3.4
1619630144,2.2,3.7
1619630444,2.2,3.9
1619630744,2.2,3.5
1619631044,2.2,3.5
1619631345,2.2,3.7
1619631644,2.5,4.1
1619631944,2.3,4.4
1619632245,2.3,3.6
1619632544,2.2,3.2
1619632844,2.1,3.1
1619633145,2.4,4.4
1619633444,2.6,4.2
1619633744,2.9,4.2
1619634044,2.5,3.1
1619634345,2.5,5.3
1619634644,2.4,4.7
1619634944,2.5,3.4
1619635245,2.2,4.1
1619635544,2.7,6.1
1619635844,2.4,3.1
1619636145,2.6,4.6
1619636444,2.7,3.7
1619636744,2.6,3.6
1619637045,2.8,3.5
1619637344,2.9,4.0
1619637644,2.9,5.8
1619637945,2.7,3.8
1619638244,2.7,4.1
1619638544,2.4,3.5
1619638844,2.6,4.1
1619639145,2.7,4.2
1619639444,2.6,3.7
1619639744,2.9,4.2
1619640045,2.8,3.7
1619640344,3.0,6.1
1619640644,2.7,4.0
1619640944,2.6,8.1
1619641245,2.9,5.4
1619641544,3.0,6.6
1619641844,3.4,8.2
1619642145,3.7,7.0
1619642444,3.2,5.0
1619642744,3.5,5.9
1619643045,3.5,5.1
1619643344,3.3,5.2
1619643644,3.0,4.8
1619643944,3.2,5.1
1619644245,3.2,5.0
1619644544,3.3,5.5
1619644844,3.5,6.2
1619645145,3.6,4.9
1619645444,3.0,5.0
1619645744,3.1,5.0
1619646044,2.8,3.6
1619646345,2.9,3.7
1619646644,3.2,5.3
1619646944,2.9,4.2
1619647245,2.9,3.7
1619647544,3.4,5.0
1619647844,3.3,5.8
1619648144,3.1,5.0
1619648445,3.4,5.3
1619648744,3.3,5.3
1619649044,3.7,5.3
1619649345,3.2,5.1
1619649644,3.4,4.9
1619649944,3.4,4.6
1619650244,3.2,4.3
1619650545,3.2,4.6
1619650844,3.4,4.5
1619651144,3.3,4.8
1619651444,3.2,5.5
1619651745,3.6,5.8
1619652044,3.3,5.1
1619652344,3.5,4.5
1619652645,3.0,4.4
1619652944,3.2,4.7
1619653244,3.2,4.6
1619653544,3.3,4.6
1619653845,3.4,5.1
1619654144,3.3,5.3
1619654444,9.8,15.5
1619654744,10.2,15.2
1619655045,10.4,15.3
1619655344,10.6,14.8
1619655644,10.1,13.8
1619655944,8.6,12.6
1619656244,8.3,11.5
1619656545,7.2,13.1
1619656845,6.1,8.8
1619657144,6.1,10.6
1619657444,6.0,8.9
1619657745,5.2,7.4
1619658045,5.1,7.7
1619658344,5.2,8.6
1619658644,4.8,7.5
1619658944,4.5,6.9
1619659245,4.6,7.5
1619659544,4.8,7.8
1619659844,4.7,6.6
1619660144,4.9,8.5
1619660444,4.6,8.3
1619660745,5.2,8.4
1619661044,4.4,6.3
1619661344,4.7,6.9
1619661644,4.9,9.0
1619661945,4.6,8.3
1619662244,4.7,8.3
1619662544,4.6,7.4
1619662844,4.5,6.9
1619663144,4.5,6.4
1619663444,4.2,6.2
1619663745,4.1,6.4
1619664044,4.2,6.1
1619664344,4.1,6.1
1619664644,3.7,6.2
1619664944,3.9,5.2
1619665245,3.7,6.4
1619665544,3.9,6.7
1619665844,3.5,4.4
1619666144,3.5,5.0
1619666444,3.9,5.8
1619666745,3.9,5.9
1619667045,3.6,6.0
1619667344,4.0,6.4
1619667644,4.0,5.6
1619667944,3.8,6.1
1619668244,3.4,5.7
1619668545,3.7,5.2
1619668844,3.7,4.9
1619669144,3.8,6.4
1619669444,4.0,6.1
1619669744,3.6,4.7
1619670045,3.7,5.8
1619670345,3.9,6.0
1619670644,3.7,5.7
1619670944,3.8,6.1
1619671244,3.9,5.7
1619671544,3.8,5.7
1619671845,3.8,6.0
1619672145,3.4,5.4
1619672444,3.8,5.1
1619672744,3.5,6.5
1619673044,3.7,7.5
1619673344,3.7,9.9
1619673645,3.6,5.8
1619673944,3.6,6.4
1619674244,3.0,5.7
1619674544,3.0,4.8
1619674844,3.1,6.1
1619675144,3.0,5.3
1619675445,3.0,6.8
1619675745,3.0,5.0
1619676044,2.9,4.1
1619676344,3.1,4.3
1619676644,3.1,6.3
1619676944,3.3,5.2
1619677244,3.3,6.2
1619677545,2.7,3.5
1619677845,2.8,3.8
1619678144,2.9,4.0
1619678444,2.6,6.0
1619678744,2.6,4.5
1619679044,2.8,4.6
1619679344,2.7,4.7
1619679644,2.4,3.1
1619679945,2.6,5.1
1619680244,2.7,3.7
1619680544,2.7,4.4
1619680844,3.0,4.6
1619681144,3.5,5.0
1619681444,3.4,5.2
1619681744,3.2,5.2
1619682045,3.3,4.1
1619682345,3.3,7.3
1619682645,2.9,7.0
1619682944,2.7,3.9
1619683244,2.9,5.8
1619683544,3.0,4.4
1619683844,2.6,4.7
1619684144,2.8,3.5
1619684444,2.6,3.5
1619684744,2.7,4.3
1619685045,2.6,3.2
1619685345,2.8,7.2
1619685645,3.1,4.7
1619685945,3.3,4.2
1619686244,3.6,4.3
1619686544,4.7,6.9
1619686844,4.6,7.3
1619687144,4.9,6.9
1619687444,5.3,6.7
1619687744,5.7,8.0
1619688044,4.7,8.7
1619688345,4.9,6.2
1619688645,4.4,8.4
1619688944,4.7,6.8
1619689244,6.6,11.5
1619689544,5.2,10.7
1619689845,5.6,10.3
1619690145,5.4,10.5
1619690445,5.3,11.8
1619690745,4.3,7.9
1619691044,4.3,8.4
1619691344,3.7,8.0
1619691644,3.6,5.4
1619691944,3.3,6.0
1619692244,3.3,5.3
1619692544,3.2,4.7
1619692844,2.6,4.5
1619693144,2.4,4.5
1619693444,2.8,5.3
1619693745,3.9,8.3
1619694045,4.0,5.3
1619694345,4.5,7.1
1619694645,4.5,7.0
1619694944,4.2,6.7
1619695244,4.6,6.5
1619695544,4.1,7.6
1619695844,4.2,6.5
1619696144,4.1,6.9
1619696444,3.0,4.3
1619696744,3.0,4.0
1619697044,3.0,4.6
1619697344,2.8,3.7
1619697644,2.6,5.0
1619697944,2.8,5.3
1619698244,2.5,4.2
1619698544,2.4,4.8
1619698844,2.5,4.3
1619699144,2.4,5.5
1619699443,None,None
1619699745,2.3,5.6
1619700045,2.3,4.8
1619700345,2.4,5.8
1619700645,2.2,3.9
1619700945,2.1,4.5
1619701245,2.2,5.9
1619701545,2.0,4.8
1619701845,1.8,4.0
1619702145,2.2,6.3
1619702445,2.2,7.9
1619702745,2.6,15.0
1619703045,1.8,6.6
1619703345,1.5,3.0
1619703645,2.5,11.6
1619703945,2.0,6.9
1619704245,1.8,4.4
1619704545,1.8,5.5
1619704845,1.7,3.7
1619705145,1.5,3.4
1619705445,1.4,3.5
1619705745,1.6,2.9
1619706045,1.6,4.6
1619706345,1.2,1.7
1619706645,1.6,3.6
1619706945,1.3,3.0
1619707245,1.6,6.8
1619707545,1.6,3.5
1619707845,1.4,4.0
1619708145,1.2,3.6
1619708445,1.2,3.8
1619708745,1.9,6.8
1619709045,1.8,6.7
1619709344,1.9,3.7
1619709644,2.3,3.3
1619709944,3.0,7.6
1619710244,2.2,4.3
1619710544,1.8,4.1
1619710844,1.6,3.0
1619711144,1.4,3.0
1619711444,1.5,3.5
1619711744,1.4,2.5
1619712044,1.4,2.7
1619712344,1.1,2.2
1619712644,1.1,2.4
1619712944,1.0,1.9
1619713244,1.2,2.4
1619713544,1.6,3.9
1619713844,1.8,3.5
1619714144,1.4,2.7
1619714444,2.0,6.1
1619714744,1.9,2.8
1619715044,1.7,3.9
1619715344,1.7,3.3
1619715644,1.7,3.4
1619715944,1.5,4.6
1619716244,1.6,2.1
1619716544,1.6,1.9
1619716844,1.6,2.6
1619717144,1.4,2.9
1619717444,1.6,3.6
1619717744,1.7,2.1
1619718044,1.7,3.2
1619718345,1.9,4.0
1619718645,1.9,4.0
1619718945,1.9,2.9
1619719245,2.1,2.7
1619719544,1.9,3.4
1619719844,1.9,2.5
1619720144,1.9,2.4
1619720444,2.2,3.3
1619720744,2.0,2.9
1619721044,1.9,2.5
1619721344,2.0,2.3
1619721644,1.9,3.0
1619721944,2.1,2.8
1619722244,2.0,2.7
1619722544,1.8,3.4
1619722844,1.6,2.2
1619723145,1.8,2.6
1619723445,1.8,2.7
1619723745,1.9,2.1
1619724045,1.8,2.1
1619724344,1.7,2.4
1619724644,1.5,2.4
1619724944,1.8,3.3
1619725244,1.5,2.6
1619725544,1.6,2.5
1619725844,2.1,3.7
1619726144,2.6,6.0
1619726444,1.9,4.0
1619726744,1.8,4.3
1619727044,2.0,2.8
1619727345,1.8,3.6
1619727645,1.5,3.5
1619727945,1.7,3.1
1619728244,1.4,1.7
1619728544,1.7,2.8
1619728844,1.6,2.1
1619729144,1.8,2.8
1619729444,1.7,3.2
1619729744,1.8,4.1
1619730044,1.5,1.6
1619730344,1.7,2.7
1619730645,1.9,2.7
1619730945,1.9,3.0
1619731245,1.9,2.1
1619731544,1.7,3.0
1619731844,1.8,2.1
1619732144,1.7,2.8
1619732444,1.6,1.9
1619732744,1.7,2.7
1619733044,1.7,2.0
1619733345,12.0,13.4
1619733645,12.7,14.1
1619733945,12.2,13.6
1619734244,10.9,12.1
1619734544,11.0,12.8
1619734844,11.1,12.4
1619735144,9.1,10.2
1619735444,6.5,7.8
1619735744,5.4,6.8
1619736045,4.7,5.8
1619736345,3.3,4.2
1619736645,3.0,3.4
1619736944,2.4,3.3
1619737244,2.0,3.5
1619737544,1.5,1.9
1619737844,1.6,2.6
1619738144,1.3,2.1
1619738444,1.4,2.8
1619738745,1.4,1.9
1619739045,1.3,1.4
1619739344,1.3,1.5
1619739644,1.3,1.4
1619739944,1.3,1.9
1619740244,1.0,1.1
1619740544,1.2,1.4
1619740844,1.1,1.2
1619741144,1.0,1.3
1619741445,1.1,1.2
1619741745,0.9,0.9
1619742044,0.9,1.1
1619742344,0.9,1.0
1619742644,1.2,2.0
1619742944,1.0,1.1
1619743244,1.0,1.5
1619743545,1.5,2.9
1619743845,1.0,1.4
1619744144,1.0,2.2
1619744444,1.1,1.6
1619744744,1.0,1.8
1619745044,1.1,1.5
1619745345,1.1,2.0
1619745645,1.1,2.4
1619745944,1.1,1.7
1619746244,1.0,1.6
1619746544,1.0,1.2
1619746844,1.0,1.1
1619747144,1.1,1.4
1619747445,1.1,1.2
1619747744,0.9,1.6
1619748044,0.8,0.8
1619748344,1.0,2.1
1619748644,0.9,1.5
1619748944,0.8,1.8
1619749245,0.8,1.2
1619749544,0.8,1.0
1619749844,0.8,1.1
1619750144,0.9,1.1
1619750444,0.7,0.8
1619750745,0.9,1.4
1619751045,1.0,1.5
1619751344,0.8,1.6
1619751644,1.1,2.5
1619751944,1.0,2.3
1619752244,0.8,1.2
1619752545,1.0,2.7
1619752844,1.0,2.9
1619753144,0.9,1.1
1619753444,1.0,1.2
1619753744,0.8,1.1
1619754045,1.1,2.1
1619754344,0.8,1.1
1619754644,0.9,1.3
1619754944,1.0,1.5
1619755244,1.0,1.9
1619755544,0.9,2.2
1619755845,0.9,1.4
1619756144,0.9,1.0
1619756444,0.7,1.6
1619756744,0.8,1.8
1619757044,0.8,0.9
1619757345,1.0,1.3
1619757644,1.0,1.2
1619757944,0.8,2.1
1619758244,0.8,0.9
1619758545,0.6,1.9
1619758845,0.8,1.6
1619759144,0.8,2.2
1619759444,0.9,2.8
1619759744,0.9,1.7
1619760045,0.8,2.3
1619760344,1.7,4.3
1619760644,2.6,9.8
1619760944,2.2,8.2
1619761245,3.1,9.3
1619761545,2.6,6.6
1619761844,2.7,7.9
1619762144,2.6,8.0
1619762444,2.0,7.9
1619762745,2.4,6.8
1619763045,1.9,4.1
1619763344,1.8,6.3
1619763644,1.6,6.1
1619763944,1.5,6.3
1619764245,1.7,4.9
1619764544,1.7,7.6
1619764844,1.5,4.7
1619765144,1.5,5.8
1619765445,1.6,3.8
1619765745,1.5,4.6
1619766044,1.2,2.4
1619766344,1.6,4.5
1619766644,1.4,3.7
1619766945,1.0,4.2
1619767244,1.1,2.9
1619767544,1.2,2.5
1619767844,1.1,1.3
1619768144,1.0,3.1
1619768445,1.0,2.3
1619768744,1.1,1.9
1619769044,1.5,2.9
1619769344,1.0,2.8
1619769645,1.1,2.2
1619769944,1.3,3.6
1619770244,1.2,7.5
1619770544,0.9,3.7
1619770845,1.2,3.9
1619771144,1.2,3.4
1619771444,1.1,2.4
1619771744,1.1,4.9
1619772045,1.0,1.4
1619772344,1.2,3.3
1619772644,1.3,3.7
1619772945,1.5,4.6
1619773244,1.3,2.5
1619773544,1.4,4.3
1619773844,1.3,2.2
1619774145,1.3,2.3
1619774444,1.0,1.7
1619774744,1.3,3.6
1619775044,1.2,2.2
1619775344,1.4,2.6
1619775645,1.2,2.3
1619775945,1.1,1.4
1619776244,1.4,3.9
1619776544,1.5,9.1
1619776845,1.3,4.2
1619777144,1.4,7.7
1619777444,1.1,2.7
1619777745,1.3,4.9
1619778044,1.2,3.8
1619778344,1.2,3.4
1619778645,1.2,4.6
1619778944,1.2,3.2
1619779244,1.0,3.5
1619779545,0.8,1.9
1619779844,1.0,2.3
1619780144,1.2,3.2
1619780444,1.1,13.4
1619780744,1.1,3.9
1619781044,1.7,9.1
1619781344,1.4,5.4
1619781645,1.4,4.5
1619781944,1.5,4.8
1619782244,1.6,5.1
1619782545,1.5,3.7
1619782844,1.6,4.1
1619783144,1.8,4.9
1619783445,1.3,3.9
1619783744,1.7,5.8
1619784044,1.6,3.0
1619784345,1.8,5.6
1619784644,1.9,13.1
1619784944,1.8,3.8
1619785244,1.8,5.3
1619785544,1.9,7.7
1619785844,1.6,4.4
1619786144,1.8,6.0
1619786444,1.6,2.8
1619786744,1.8,6.3
1619787044,1.9,5.4
1619787345,2.0,5.8
1619787644,1.7,5.2
1619787944,2.2,5.5
1619788245,1.7,3.7
1619788544,1.7,5.8
1619788844,1.8,4.2
1619789145,2.0,3.4
1619789444,1.8,3.9
1619789744,2.2,4.8
1619790045,2.1,4.4
1619790344,1.8,4.6
1619790645,2.0,3.1
1619790944,1.6,4.2
1619791244,1.7,2.2
1619791545,2.0,5.8
1619791844,1.8,3.4
1619792144,1.7,6.2
1619792445,1.7,4.0
1619792744,1.8,4.4
1619793044,1.9,4.3
1619793345,2.0,5.7
1619793644,1.8,3.9
1619793944,1.8,6.5
1619794244,1.8,5.1
1619794544,1.7,6.0
1619794844,1.8,6.1
1619795144,1.5,4.8
1619795444,1.4,3.2
1619795745,1.4,4.3
1619796044,1.3,2.8
1619796344,1.3,1.7
1619796645,1.6,2.3
1619796944,1.5,3.6
1619797245,1.5,2.9
1619797544,1.4,2.8
1619797844,1.3,1.9
1619798145,1.4,2.0
1619798444,1.5,2.5
1619798745,1.7,6.1
1619799044,2.0,5.7
1619799345,1.5,5.2
1619799644,1.3,5.6
1619799944,1.4,3.9
1619800245,1.3,6.9
1619800544,1.4,4.1
1619800845,1.2,3.1
1619801144,1.1,4.0
1619801444,1.3,3.2
1619801744,1.5,6.3
1619802044,1.4,6.2
1619802345,1.6,8.7
1619802644,1.5,7.8
1619802944,4.3,33.1
1619803244,5.5,36.2
1619803544,4.1,31.8
1619803845,4.0,26.7
1619804144,4.1,21.1
1619804445,4.2,24.4
1619804744,4.1,12.9
1619805044,4.3,19.2
1619805344,3.8,10.5
1619805644,4.4,18.1
1619805945,5.0,21.3
1619806244,4.7,15.4
1619806545,4.7,14.3
1619806844,4.6,15.3
1619807145,4.8,15.6
1619807444,4.5,12.6
1619807744,3.9,11.2
1619808045,3.6,10.2
1619808344,5.0,9.1
1619808645,4.5,8.9
1619808944,3.4,5.5
1619809245,3.0,6.6
1619809544,2.7,4.9
1619809844,2.3,4.2
1619810144,2.4,4.6
1619810444,2.2,3.5
1619810745,2.3,4.1
1619811044,2.3,4.5
1619811345,2.3,3.3
1619811644,2.2,2.9
1619811945,2.2,3.0
1619812244,2.1,2.7
1619812545,2.2,4.3
1619812844,1.9,2.5
1619813144,2.0,3.1
1619813444,2.1,3.4
1619813745,2.0,2.5
1619814044,1.9,2.1
1619814344,1.7,2.6
1619814645,1.8,2.6
1619814944,2.3,3.2
1619815244,2.1,3.5
1619815544,1.9,3.0
1619815845,1.9,2.7
1619816145,1.8,2.2
1619816444,1.8,2.0
1619816744,1.8,2.5
1619817045,2.0,3.3
1619817344,1.8,2.8
1619817644,1.7,2.8
1619817945,2.0,5.1
1619818244,2.1,6.0
1619818544,2.1,5.2
1619818844,1.9,4.5
1619819145,1.9,3.1
1619819444,1.9,3.4
1619819744,1.9,5.0
1619820045,1.8,5.0
1619820344,1.8,3.5
1619820644,1.7,4.2
1619820944,1.7,4.3
1619821244,2.0,5.0
1619821544,1.7,4.2
1619821844,1.8,3.1
1619822145,1.9,2.9
1619822444,1.8,3.5
1619822744,1.7,2.8
1619823045,1.7,2.3
1619823344,1.7,3.5
1619823644,1.9,3.5
1619823945,1.7,3.2
1619824244,1.7,2.0
1619824544,1.8,2.9
1619824845,1.8,2.8
1619825144,7.0,9.8
1619825444,7.1,10.8
1619825745,7.3,12.1
1619826044,6.5,8.6
1619826344,6.3,9.9
1619826645,4.8,7.0
1619826944,4.4,6.6
1619827244,3.5,7.0
1619827545,3.0,4.7
1619827844,3.1,5.2
1619828144,2.7,3.3
1619828445,2.5,4.3
1619828744,2.1,4.2
1619829044,2.3,3.9
1619829344,2.3,5.0
1619829644,2.2,3.4
1619829944,2.1,4.6
1619830245,1.8,3.0
1619830544,2.0,3.5
1619830844,1.7,3.4
1619831145,1.9,3.4
1619831444,1.7,2.9
1619831744,1.8,2.7
1619832045,1.9,2.7
1619832344,1.8,3.1
1619832644,1.9,3.0
1619832944,1.9,2.6
1619833244,1.4,2.0
1619833545,1.6,2.6
1619833844,1.8,3.2
1619834144,1.6,2.2
1619834445,1.6,3.1
1619834744,1.7,2.3
1619835044,1.7,3.3
1619835344,1.9,3.0
1619835644,1.6,2.0
1619835945,1.9,3.8
1619836244,1.7,2.4
1619836544,2.1,2.6
1619836845,1.8,3.5
1619837144,2.1,3.4
1619837444,2.1,3.2
1619837744,2.0,3.9
1619838044,2.1,3.4
1619838345,1.9,3.0
1619838644,1.9,4.5
1619838944,1.9,2.9
1619839245,1.9,3.2
1619839544,2.1,2.9
1619839845,1.8,3.3
1619840144,1.8,3.1
1619840444,1.8,2.5
1619840745,2.1,4.1
1619841044,2.0,4.4
1619841345,2.0,2.7
1619841644,2.2,3.6
1619841944,1.8,3.1
1619842245,2.1,4.9
1619842544,1.8,3.8
1619842845,1.9,2.7
1619843144,1.9,5.2
1619843444,2.1,4.1
1619843745,1.9,3.2
1619844044,2.0,3.8
1619844344,1.9,3.1
1619844644,2.0,2.7
1619844944,1.9,3.4
1619845244,2.6,6.0
1619845544,2.0,2.9
1619845844,2.0,3.0
1619846145,2.1,4.5
1619846444,2.2,6.0
1619846744,1.7,4.5
1619847045,1.8,3.0
1619847344,1.7,4.1
1619847645,1.9,4.8
1619847944,1.7,4.1
1619848244,1.6,2.1
1619848545,2.1,4.0
1619848844,2.1,2.9
1619849144,2.4,5.9
1619849445,2.4,4.7
1619849744,2.4,4.5
1619850045,2.7,9.0
1619850344,2.5,7.1
1619850644,2.2,6.6
1619850945,1.8,3.4
1619851244,2.0,4.8
1619851545,1.8,3.0
1619851844,2.2,3.4
1619852144,2.2,5.1
1619852445,1.8,2.8
1619852744,2.0,3.4
1619853044,1.9,2.7
1619853345,1.9,2.7
1619853644,1.8,4.0
1619853945,1.8,2.7
1619854244,1.6,3.1
1619854544,1.6,2.6
1619854845,1.9,2.6
1619855144,2.5,7.8
1619855444,2.6,5.7
1619855744,2.6,6.2
1619856044,2.8,4.5
1619856345,2.6,6.2
1619856644,2.7,4.7
1619856945,2.3,5.2
1619857244,2.6,4.0
1619857545,2.8,3.8
1619857844,2.8,4.1
1619858144,2.9,5.0
1619858444,2.4,3.8
1619858744,2.9,4.5
1619859045,3.6,7.0
1619859344,3.5,5.2
1619859645,3.2,5.7
1619859944,3.0,4.4
1619860244,3.1,5.4
1619860544,2.8,4.0
1619860844,2.8,3.7
1619861145,2.6,3.4
1619861444,2.6,3.7
1619861744,3.0,4.3
1619862045,2.8,4.0
1619862344,2.4,2.7
1619862645,2.3,3.1
1619862944,2.5,4.2
1619863245,2.4,4.2
1619863544,2.4,2.6
1619863845,2.4,3.4
1619864144,2.5,3.4
1619864445,2.1,2.3
1619864744,2.3,2.5
1619865044,2.4,3.1
1619865344,2.4,2.6
1619865644,2.1,3.0
1619865944,2.3,2.5
1619866244,2.2,2.6
1619866545,2.5,2.8
1619866844,2.1,2.4
1619867145,2.3,2.8
1619867444,2.2,2.8
1619867745,2.4,2.9
1619868044,2.3,2.8
1619868345,2.3,2.7
1619868644,2.2,3.1
1619868944,2.3,3.1
1619869244,2.3,2.7
1619869544,2.1,2.4
1619869844,2.3,3.0
1619870144,2.4,2.6
1619870445,2.2,4.2
1619870744,2.4,3.9
1619871045,2.5,3.7
1619871344,2.8,12.7
1619871645,2.7,4.6
1619871944,2.6,4.9
1619872245,2.4,4.3
1619872544,2.2,4.4
1619872845,2.7,5.1
1619873144,2.8,6.3
1619873445,2.8,5.8
1619873744,2.9,4.5
1619874045,2.3,4.0
1619874344,3.1,5.6
1619874645,3.0,8.1
1619874944,2.8,6.6
1619875245,3.0,5.8
1619875544,2.9,5.4
1619875845,3.4,6.7
1619876144,4.4,6.7
1619876444,4.8,6.4
1619876744,4.0,5.7
1619877044,4.3,6.5
1619877344,4.8,8.4
1619877645,4.5,7.6
1619877944,4.8,8.1
1619878244,3.6,5.7
1619878544,3.4,5.3
1619878844,3.1,4.2
1619879144,3.0,4.9
1619879444,2.7,5.0
1619879744,2.6,6.3
1619880044,2.6,6.1
1619880344,2.6,3.8
1619880644,2.6,4.1
1619880945,2.6,4.8
1619881244,2.6,3.4
1619881545,2.7,4.0
1619881844,2.5,3.7
1619882145,2.4,4.0
1619882444,2.3,4.9
1619882745,2.3,3.4
1619883044,2.4,3.5
1619883344,2.3,2.6
1619883644,2.5,4.2
1619883944,2.3,3.1
1619884244,2.1,2.6
1619884544,2.0,2.2
1619884845,2.1,2.6
1619885144,2.3,4.7
1619885445,2.1,2.7
1619885744,2.2,4.3
1619886044,2.4,4.0
1619886344,2.2,2.9
1619886644,2.1,4.0
1619886944,2.5,5.0
1619887244,2.8,7.0
1619887544,2.6,6.2
1619887844,2.5,6.2
1619888145,2.6,5.8
1619888444,2.5,4.6
1619888745,2.6,4.1
1619889044,2.6,3.1
1619889344,2.3,3.1
1619889644,2.7,3.6
1619889944,2.4,4.7
1619890245,2.3,3.8
1619890544,2.3,3.1
1619890845,2.5,4.1
1619891144,2.3,3.4
1619891445,2.6,4.1
1619891744,2.5,3.5
1619892044,2.6,2.9
1619892344,2.5,3.2
1619892644,2.4,3.2
1619892945,2.2,3.5
1619893244,2.4,2.6
1619893545,2.3,3.0
1619893844,2.3,3.6
1619894144,2.4,3.4
1619894444,2.4,2.9
1619894744,2.4,2.8
1619895044,2.6,3.1
1619895344,2.4,3.5
1619895645,2.6,3.3
1619895944,2.1,2.4
1619896244,2.4,2.6
1619896544,2.2,2.7
1619896844,2.6,3.3
1619897145,2.5,2.8
1619897444,2.7,3.2
1619897744,2.5,3.4
1619898044,2.9,4.2
1619898344,2.8,3.5
1619898645,2.4,2.9
1619898944,2.9,3.3
1619899245,2.9,3.4
1619899544,3.0,3.3
1619899844,2.8,3.1
1619900145,3.0,3.4
1619900444,2.9,3.8
1619900744,3.3,4.4
1619901045,3.0,3.7
1619901344,3.4,4.1
1619901645,3.4,4.2
1619901944,3.7,4.3
1619902244,3.4,4.3
1619902545,3.6,4.0
1619902844,3.3,3.9
1619903144,3.3,4.0
1619903445,3.5,4.1
1619903744,4.0,5.5
1619904044,3.8,5.3
1619904345,3.4,5.3
1619904644,3.9,5.2
1619904945,3.9,4.9
1619905244,19.6,26.4
1619905544,20.9,27.0
1619905845,21.0,25.6
1619906144,22.0,28.4
1619906444,21.0,25.7
1619906745,17.2,22.5
1619907044,14.0,17.9
1619907344,12.0,14.8
1619907644,10.1,13.4
1619907944,9.8,13.6
1619908244,8.9,12.2
1619908545,8.9,10.6
1619908844,8.6,10.5
1619909145,8.0,10.2
1619909444,7.7,9.9
1619909744,7.0,9.5
1619910045,6.9,8.6
1619910344,6.9,8.6
1619910644,7.2,9.4
1619910944,6.6,8.8
1619911244,6.2,8.2
1619911544,6.4,7.8
1619911845,6.2,8.7
1619912144,6.2,8.3
1619912444,6.1,7.7
1619912744,6.2,8.3
1619913045,6.3,8.4
1619913344,6.2,7.9
1619913644,6.6,8.4
1619913945,5.8,7.6
1619914244,6.1,7.3
1619914544,5.8,7.0
1619914845,6.1,7.7
1619915144,5.8,7.7
1619915444,5.7,7.6
1619915745,5.5,7.1
1619916044,5.6,7.2
1619916344,5.6,6.3
1619916644,5.5,8.0
1619916944,5.9,8.0
1619917245,5.6,7.2
1619917544,5.4,7.4
1619917844,5.3,6.6
1619918144,5.7,6.8
1619918445,5.6,6.9
1619918744,5.5,6.4
1619919044,5.7,7.2
1619919345,5.4,6.9
1619919644,5.6,6.6
1619919944,5.5,6.8
1619920244,5.8,6.9
1619920545,5.7,6.7
1619920844,5.7,8.7
1619921144,5.0,6.1
1619921445,5.5,6.6
1619921744,5.6,6.6
1619922044,5.8,8.0
1619922344,6.0,7.5
1619922645,5.7,7.0
1619922945,5.6,7.3
1619923244,6.1,6.9
1619923544,5.5,7.0
1619923845,5.5,6.8
1619924144,5.7,7.8
1619924444,5.7,7.8
1619924744,5.8,8.5
1619925045,5.8,6.5
1619925344,5.5,7.5
1619925644,5.4,7.3
1619925944,5.8,7.5
1619926245,5.4,7.3
1619926544,5.7,7.2
1619926844,5.5,7.0
1619927145,5.6,7.5
1619927444,5.1,6.3
1619927744,5.1,6.8
1619928044,5.4,8.3
1619928345,5.5,6.6
1619928644,5.2,6.5
1619928944,5.3,6.8
1619929244,5.4,7.1
1619929545,5.1,7.1
1619929845,5.1,6.5
1619930144,4.6,5.7
1619930444,5.0,6.1
1619930745,4.6,6.0
1619931045,4.3,6.0
1619931344,4.5,6.3
1619931644,4.7,6.1
1619931944,4.6,6.8
1619932245,4.3,5.9
1619932544,4.5,6.7
1619932844,4.5,5.4
1619933144,4.1,5.3
1619933445,4.1,5.6
1619933744,3.9,5.3
1619934044,4.2,5.3
1619934344,3.8,4.7
1619934645,3.9,5.2
1619934944,4.0,5.1
1619935244,3.8,4.7
1619935544,3.8,5.7
1619935844,3.3,4.1
1619936145,3.3,4.6
1619936444,3.4,4.8
1619936744,3.1,4.7
1619937044,3.2,5.2
1619937345,3.4,5.3
1619937645,3.4,4.9
1619937944,3.1,4.3
1619938244,3.5,9.7
1619938544,3.1,4.1
1619938845,2.9,4.3
1619939145,3.0,3.6
1619939444,2.8,4.8
1619939744,2.7,3.6
1619940044,3.2,4.0
1619940344,3.0,3.6
1619940645,3.1,3.7
1619940944,2.8,3.7
1619941244,3.0,3.8
1619941544,3.0,3.9
1619941844,2.9,3.4
1619942145,2.7,3.2
1619942444,2.9,4.2
1619942744,2.8,5.4
1619943044,3.1,4.5
1619943344,3.0,4.1
1619943645,3.0,4.6
1619943945,3.0,3.3
1619944244,3.3,4.2
1619944544,4.4,5.4
1619944844,4.5,7.2
1619945144,4.7,7.1
1619945444,6.6,8.8
1619945745,5.7,8.1
1619946044,6.1,9.2
1619946344,5.4,9.0
1619946644,4.6,6.4
